sumlev,region,division,state,county,stname,ctyname,census2010pop,estimatesbase2010,popestimate2010,popestimate2011,popestimate2012,popestimate2013,popestimate2014,popestimate2015,popestimate2016,npopchg_2010,npopchg_2011,npopchg_2012,npopchg_2013,npopchg_2014,npopchg_2015,npopchg_2016
50,4,9,06,027,California,Inyo County,18546,18546,18513,18403,18408,18418,18410,18251,18144,-33,-110,5,10,-8,-159,-107
50,4,9,06,029,California,Kern County,839631,839627,841676,849484,855808,864454,872138,879497,884788,2049,7808,6324,8646,7684,7359,5291
50,4,9,06,031,California,Kings County,152982,152982,152368,151895,151042,150480,149669,150331,149785,-614,-473,-853,-562,-811,662,-546
50,4,9,06,033,California,Lake County,64665,64665,64743,64242,63942,63776,64099,64446,64116,78,-501,-300,-166,323,347,-330
50,4,9,06,035,California,Lassen County,34895,34895,34838,34288,33662,32144,31714,31333,30870,-57,-550,-626,-1518,-430,-381,-463
50,4,9,06,037,California,Los Angeles County,9818605,9818700,9825473,9888476,9953555,10015436,10066615,10112255,10137915,6773,63003,65079,61881,51179,45640,25660
50,4,9,06,039,California,Madera County,150865,150843,151099,151962,151947,151811,154071,154306,154697,256,863,-15,-136,2260,235,391
50,4,9,06,041,California,Marin County,252409,252409,252946,255457,256064,258506,260516,261054,260651,537,2511,607,2442,2010,538,-403
50,4,9,06,043,California,Mariposa County,18251,18250,18260,18188,17858,17746,17658,17553,17410,10,-72,-330,-112,-88,-105,-143
50,4,9,06,045,California,Mendocino County,87841,87840,87807,87442,87409,87207,87449,87353,87628,-33,-365,-33,-202,242,-96,275
50,4,9,06,047,California,Merced County,255793,255798,256831,259678,261430,262661,265139,267101,268672,1033,2847,1752,1231,2478,1962,1571
50,4,9,06,049,California,Modoc County,9686,9686,9695,9497,9328,9100,9010,8933,8795,9,-198,-169,-228,-90,-77,-138
50,4,9,06,051,California,Mono County,14202,14202,14246,14407,14325,14020,14045,13885,13981,44,161,-82,-305,25,-160,96
50,4,9,06,053,California,Monterey County,415057,415055,416415,421157,425799,428064,429902,432007,435232,1360,4742,4642,2265,1838,2105,3225
50,4,9,06,055,California,Napa County,136484,136530,136813,137940,138898,140102,141097,141854,142166,283,1127,958,1204,995,757,312
50,4,9,06,057,California,Nevada County,98764,98748,98782,98772,98305,98156,98796,98829,99107,34,-10,-467,-149,640,33,278
50,4,9,06,059,California,Orange County,3010232,3010261,3017647,3053884,3084935,3112576,3134438,3156573,3172532,7386,36237,31051,27641,21862,22135,15959
50,4,9,06,061,California,Placer County,348432,348494,350234,356783,361018,366435,370486,374383,380531,1740,6549,4235,5417,4051,3897,6148
50,4,9,06,063,California,Plumas County,20007,20007,19918,19691,19327,18844,18573,18401,18627,-89,-227,-364,-483,-271,-172,226
50,4,9,06,065,California,Riverside County,2189641,2189753,2202226,2236146,2264919,2291452,2322455,2352892,2387741,12473,33920,28773,26533,31003,30437,34849
50,4,9,06,067,California,Sacramento County,1418788,1418742,1422018,1435002,1447236,1460023,1478137,1496644,1514460,3276,12984,12234,12787,18114,18507,17816
50,4,9,06,069,California,San Benito County,55269,55269,55554,56159,56799,57471,58098,58473,59414,285,605,640,672,627,375,941
50,4,9,06,071,California,San Bernardino County,2035210,2035212,2041562,2062945,2077247,2087945,2105935,2122545,2140096,6350,21383,14302,10698,17990,16610,17551
50,4,9,06,073,California,San Diego County,3095313,3095342,3104346,3140692,3181513,3218419,3258856,3290245,3317749,9004,36346,40821,36906,40437,31389,27504
50,4,9,06,075,California,San Francisco County,805235,805193,805766,815672,828816,839280,850424,862004,870887,573,9906,13144,10464,11144,11580,8883
50,4,9,06,077,California,San Joaquin County,685306,685308,687380,694943,700611,703265,713218,723496,733709,2072,7563,5668,2654,9953,10278,10213
50,4,9,06,079,California,San Luis Obispo County,269637,269599,269909,271176,274487,276191,278877,280960,282887,310,1267,3311,1704,2686,2083,1927
50,4,9,06,081,California,San Mateo County,718451,718498,719935,728919,739982,748952,756819,763191,764797,1437,8984,11063,8970,7867,6372,1606
50,4,9,06,083,California,Santa Barbara County,423895,423939,424396,425998,430638,435800,440553,443815,446170,457,1602,4640,5162,4753,3262,2355
50,4,9,06,085,California,Santa Clara County,1781642,1781672,1786637,1812868,1838988,1866961,1889824,1910105,1919402,4965,26231,26120,27973,22863,20281,9297
50,4,9,06,087,California,Santa Cruz County,262382,262362,263270,264896,266435,268948,270971,273627,274673,908,1626,1539,2513,2023,2656,1046
50,4,9,06,089,California,Shasta County,177223,177223,177320,177963,178430,179062,179717,179301,179631,97,643,467,632,655,-416,330
50,4,9,06,091,California,Sierra County,3240,3240,3220,3106,3076,3039,2983,2983,2947,-20,-114,-30,-37,-56,0,-36
50,4,9,06,093,California,Siskiyou County,44900,44900,44936,44673,44147,43632,43476,43483,43603,36,-263,-526,-515,-156,7,120
50,4,9,06,095,California,Solano County,413344,413344,414034,416486,419881,423972,429601,434321,440207,690,2452,3395,4091,5629,4720,5886
50,4,9,06,097,California,Sonoma County,483878,483880,484817,487641,490509,494657,499168,501474,503070,937,2824,2868,4148,4511,2306,1596
50,4,9,06,099,California,Stanislaus County,514453,514451,515342,518073,521360,524744,529754,535385,541560,891,2731,3287,3384,5010,5631,6175
50,4,9,06,101,California,Sutter County,94737,94743,94806,94614,94362,94801,95236,95978,96651,63,-192,-252,439,435,742,673
50,4,9,06,103,California,Tehama County,63463,63440,63571,63254,63133,62835,62756,63073,63276,131,-317,-121,-298,-79,317,203
50,4,9,06,105,California,Trinity County,13786,13786,13765,13716,13500,13430,13121,13068,12782,-21,-49,-216,-70,-309,-53,-286
50,4,9,06,107,California,Tulare County,442179,442182,443083,447384,450701,453354,456115,458238,460437,901,4301,3317,2653,2761,2123,2199
50,4,9,06,109,California,Tuolumne County,55365,55365,55182,54749,54134,53940,53827,53615,53804,-183,-433,-615,-194,-113,-212,189
50,4,9,06,111,California,Ventura County,823318,823387,825320,830707,834519,839498,844078,847719,849738,1933,5387,3812,4979,4580,3641,2019
50,4,9,06,113,California,Yolo County,200849,200850,201122,202167,204929,206685,208737,212202,215802,272,1045,2762,1756,2052,3465,3600
50,4,9,06,115,California,Yuba County,72155,72148,72346,72548,72901,73233,73776,74299,75275,198,202,353,332,543,523,976
40,4,8,08,000,Colorado,Colorado,5029196,5029324,5048644,5118360,5189867,5267603,5349648,5448819,5540545,19320,69716,71507,77736,82045,99171,91726
50,4,8,08,001,Colorado,Adams County,441603,441687,443681,452040,460472,470107,480446,490674,498187,1994,8359,8432,9635,10339,10228,7513
50,4,8,08,003,Colorado,Alamosa County,15445,15445,15927,16137,16141,16253,16284,16435,16654,482,210,4,112,31,151,219
50,4,8,08,005,Colorado,Arapahoe County,572003,572155,574785,585836,596066,607660,618307,629241,637068,2630,11051,10230,11594,10647,10934,7827
50,4,8,08,007,Colorado,Archuleta County,12084,12084,12055,12011,12113,12194,12229,12384,12854,-29,-44,102,81,35,155,470
50,4,8,08,009,Colorado,Baca County,3788,3788,3790,3814,3762,3682,3630,3599,3568,2,24,-52,-80,-52,-31,-31
50,4,8,08,011,Colorado,Bent County,6499,6499,6508,6322,5811,5738,5780,5892,5861,9,-186,-511,-73,42,112,-31
50,4,8,08,013,Colorado,Boulder County,294567,294571,295983,300597,305350,310287,313204,318738,322226,1412,4614,4753,4937,2917,5534,3488
50,4,8,08,014,Colorado,Broomfield County,55889,55866,56275,57425,58930,60116,61786,64885,66529,409,1150,1505,1186,1670,3099,1644
50,4,8,08,015,Colorado,Chaffee County,17809,17809,17803,18007,18105,18318,18448,18606,19058,-6,204,98,213,130,158,452
50,4,8,08,017,Colorado,Cheyenne County,1836,1836,1831,1863,1873,1881,1841,1816,1848,-5,32,10,8,-40,-25,32
50,4,8,08,019,Colorado,Clear Creek County,9088,9075,9081,9052,9075,9100,9215,9364,9436,6,-29,23,25,115,149,72
50,4,8,08,021,Colorado,Conejos County,8256,8256,8292,8317,8279,8257,8276,8125,8129,36,25,-38,-22,19,-151,4
50,4,8,08,023,Colorado,Costilla County,3524,3524,3526,3646,3603,3521,3540,3563,3721,2,120,-43,-82,19,23,158
50,4,8,08,025,Colorado,Crowley County,5823,5823,5852,5846,5418,5325,5608,5639,5694,29,-6,-428,-93,283,31,55
50,4,8,08,027,Colorado,Custer County,4255,4255,4275,4227,4241,4264,4344,4425,4602,20,-48,14,23,80,81,177
50,4,8,08,029,Colorado,Delta County,30952,30952,30880,30374,30438,30314,29961,29950,30442,-72,-506,64,-124,-353,-11,492
50,4,8,08,031,Colorado,Denver County,600158,599864,603329,619281,633563,647433,662425,680032,693060,3465,15952,14282,13870,14992,17607,13028
50,4,8,08,033,Colorado,Dolores County,2064,2064,2065,2033,1998,2030,1975,1981,2056,1,-32,-35,32,-55,6,75
50,4,8,08,035,Colorado,Douglas County,285465,285465,286979,292607,298754,306442,314981,322381,328632,1514,5628,6147,7688,8539,7400,6251
50,4,8,08,037,Colorado,Eagle County,52197,52197,52081,51751,51942,52379,52815,53346,53989,-116,-330,191,437,436,531,643
50,4,8,08,039,Colorado,Elbert County,23086,23086,23094,23260,23400,23670,24128,24698,25231,8,166,140,270,458,570,533
50,4,8,08,041,Colorado,El Paso County,622263,622261,626950,636901,645641,654993,662647,674290,688284,4689,9951,8740,9352,7654,11643,13994
50,4,8,08,043,Colorado,Fremont County,46824,46824,46857,47417,47122,46467,46427,46713,47446,33,560,-295,-655,-40,286,733
50,4,8,08,045,Colorado,Garfield County,56389,56389,56096,55964,56709,56914,57195,57768,58887,-293,-132,745,205,281,573,1119
50,4,8,08,047,Colorado,Gilpin County,5441,5441,5461,5444,5453,5567,5773,5817,5931,20,-17,9,114,206,44,114
50,4,8,08,049,Colorado,Grand County,14843,14843,14782,14543,14147,14254,14461,14580,15008,-61,-239,-396,107,207,119,428
50,4,8,08,051,Colorado,Gunnison County,15324,15324,15357,15458,15425,15643,15830,16137,16408,33,101,-33,218,187,307,271
50,4,8,08,053,Colorado,Hinsdale County,843,843,844,826,797,805,778,769,788,1,-18,-29,8,-27,-9,19
50,4,8,08,055,Colorado,Huerfano County,6711,6711,6667,6522,6582,6479,6407,6459,6677,-44,-145,60,-103,-72,52,218
50,4,8,08,057,Colorado,Jackson County,1394,1394,1385,1380,1347,1355,1395,1352,1357,-9,-5,-33,8,40,-43,5
50,4,8,08,059,Colorado,Jefferson County,534543,534760,535916,539865,546080,551912,559076,565143,571837,1156,3949,6215,5832,7164,6067,6694
50,4,8,08,061,Colorado,Kiowa County,1398,1398,1396,1457,1438,1417,1409,1414,1373,-2,61,-19,-21,-8,5,-41
50,4,8,08,063,Colorado,Kit Carson County,8270,8270,8247,8201,8107,8279,8054,8234,8195,-23,-46,-94,172,-225,180,-39
50,4,8,08,065,Colorado,Lake County,7310,7310,7267,7371,7280,7296,7351,7461,7618,-43,104,-91,16,55,110,157
50,4,8,08,067,Colorado,La Plata County,51334,51335,51374,51788,52356,53339,53882,54770,55623,39,414,568,983,543,888,853
50,4,8,08,069,Colorado,Larimer County,299630,299629,300523,305267,310965,316605,324709,333869,339993,894,4744,5698,5640,8104,9160,6124
50,4,8,08,071,Colorado,Las Animas County,15507,15507,15392,15027,14967,14401,14072,14067,14103,-115,-365,-60,-566,-329,-5,36
50,4,8,08,073,Colorado,Lincoln County,5467,5469,5470,5431,5442,5430,5507,5551,5643,1,-39,11,-12,77,44,92
50,4,8,08,075,Colorado,Logan County,22709,22709,22127,22096,21846,21660,21940,21946,21919,-582,-31,-250,-186,280,6,-27
50,4,8,08,077,Colorado,Mesa County,146723,146717,146486,147172,147471,147372,147502,148401,150083,-231,686,299,-99,130,899,1682
50,4,8,08,079,Colorado,Mineral County,712,712,704,711,710,722,693,724,732,-8,7,-1,12,-29,31,8
50,4,8,08,081,Colorado,Moffat County,13795,13795,13812,13424,13164,13099,12899,12899,13109,17,-388,-260,-65,-200,0,210
50,4,8,08,083,Colorado,Montezuma County,25535,25541,25553,25467,25437,25657,25783,26153,26999,12,-86,-30,220,126,370,846
50,4,8,08,085,Colorado,Montrose County,41276,41278,41194,40897,40678,40634,40747,40800,41471,-84,-297,-219,-44,113,53,671
50,4,8,08,087,Colorado,Morgan County,28159,28159,28172,28512,28331,28306,28208,28323,28274,13,340,-181,-25,-98,115,-49
50,4,8,08,089,Colorado,Otero County,18831,18831,18882,18867,18689,18525,18407,18284,18295,51,-15,-178,-164,-118,-123,11
50,4,8,08,091,Colorado,Ouray County,4436,4434,4466,4454,4546,4579,4615,4660,4857,32,-12,92,33,36,45,197
50,4,8,08,093,Colorado,Park County,16206,16201,16263,16089,16037,16118,16296,16581,17166,62,-174,-52,81,178,285,585
50,4,8,08,095,Colorado,Phillips County,4442,4442,4463,4370,4382,4357,4380,4326,4288,21,-93,12,-25,23,-54,-38
50,4,8,08,097,Colorado,Pitkin County,17148,17148,17158,17129,17223,17361,17595,17782,17752,10,-29,94,138,234,187,-30
50,4,8,08,099,Colorado,Prowers County,12551,12551,12558,12500,12408,12286,12040,11949,11922,7,-58,-92,-122,-246,-91,-27
50,4,8,08,101,Colorado,Pueblo County,159063,159063,159521,159785,160397,160803,161350,163117,165123,458,264,612,406,547,1767,2006
50,4,8,08,103,Colorado,Rio Blanco County,6666,6669,6668,6782,6796,6740,6660,6548,6545,-1,114,14,-56,-80,-112,-3
50,4,8,08,105,Colorado,Rio Grande County,11982,11982,12020,11916,11882,11725,11561,11467,11479,38,-104,-34,-157,-164,-94,12
50,4,8,08,107,Colorado,Routt County,23509,23506,23447,23257,23285,23587,24054,24325,24648,-59,-190,28,302,467,271,323
50,4,8,08,109,Colorado,Saguache County,6108,6108,6136,6178,6305,6209,6161,6209,6389,28,42,127,-96,-48,48,180
50,4,8,08,111,Colorado,San Juan County,699,699,708,693,691,695,717,694,694,9,-15,-2,4,22,-23,0
50,4,8,08,113,Colorado,San Miguel County,7359,7359,7358,7483,7578,7636,7755,7849,8017,-1,125,95,58,119,94,168
50,4,8,08,115,Colorado,Sedgwick County,2379,2379,2370,2372,2372,2342,2330,2385,2407,-9,2,0,-30,-12,55,22
50,4,8,08,117,Colorado,Summit County,27994,27994,28065,27972,28223,28653,29205,29892,30374,71,-93,251,430,552,687,482
50,4,8,08,119,Colorado,Teller County,23350,23350,23447,23329,23373,23242,23375,23329,24043,97,-118,44,-131,133,-46,714
50,4,8,08,121,Colorado,Washington County,4814,4814,4802,4812,4737,4781,4784,4860,4908,-12,10,-75,44,3,76,48
50,4,8,08,123,Colorado,Weld County,252825,252831,254164,258629,263997,270182,276163,285053,294932,1333,4465,5368,6185,5981,8890,9879
50,4,8,08,125,Colorado,Yuma County,10043,10043,10024,10156,10117,10205,10232,10095,10103,-19,132,-39,88,27,-137,8
40,1,1,09,000,Connecticut,Connecticut,3574097,3574114,3579899,3589893,3593795,3596003,3591873,3584730,3576452,5785,9994,3902,2208,-4130,-7143,-8278
50,1,1,09,001,Connecticut,Fairfield County,916829,916846,919750,928890,934931,940621,943686,944674,944177,2904,9140,6041,5690,3065,988,-497
50,1,1,09,003,Connecticut,Hartford County,894014,894041,895388,897057,897420,897737,896258,894692,892389,1347,1669,363,317,-1479,-1566,-2303
50,1,1,09,005,Connecticut,Litchfield County,189927,189926,189771,188968,187487,186760,185110,183776,182571,-155,-803,-1481,-727,-1650,-1334,-1205
50,1,1,09,007,Connecticut,Middlesex County,165676,165676,165631,166225,165512,165219,164555,163577,163329,-45,594,-713,-293,-664,-978,-248
50,1,1,09,009,Connecticut,New Haven County,862477,862462,863480,864009,864177,862712,861534,859073,856875,1018,529,168,-1465,-1178,-2461,-2198
50,1,1,09,011,Connecticut,New London County,274055,274049,274072,273226,274267,273405,272053,270639,269801,23,-846,1041,-862,-1352,-1414,-838
50,1,1,09,013,Connecticut,Tolland County,152691,152680,153214,153093,152006,151881,151758,151684,151118,534,-121,-1087,-125,-123,-74,-566
50,1,1,09,015,Connecticut,Windham County,118428,118434,118593,118425,117995,117668,116919,116615,116192,159,-168,-430,-327,-749,-304,-423
40,3,5,10,000,Delaware,Delaware,897934,897936,899816,907924,916993,925395,934948,944076,952065,1880,8108,9069,8402,9553,9128,7989
50,3,5,10,001,Delaware,Kent County,162310,162349,162990,165258,167605,169457,171949,173533,174827,641,2268,2347,1852,2492,1584,1294
50,3,5,10,003,Delaware,New Castle County,538479,538477,538934,542308,546041,549521,552271,555167,556987,457,3374,3733,3480,2750,2896,1820
50,3,5,10,005,Delaware,Sussex County,197145,197110,197892,200358,203347,206417,210728,215376,220251,782,2466,2989,3070,4311,4648,4875
40,3,5,11,000,District of Columbia,District of Columbia,601723,601766,605183,620477,635327,649165,659005,670377,681170,3417,15294,14850,13838,9840,11372,10793
50,3,5,11,001,District of Columbia,District of Columbia,601723,601766,605183,620477,635327,649165,659005,670377,681170,3417,15294,14850,13838,9840,11372,10793
40,3,5,12,000,Florida,Florida,18801310,18804592,18849098,19096952,19344156,19582022,19888741,20244914,20612439,44506,247854,247204,237866,306719,356173,367525
50,3,5,12,001,Florida,Alachua County,247336,247335,247625,249722,251587,252636,255786,259402,263496,290,2097,1865,1049,3150,3616,4094
50,3,5,12,003,Florida,Baker County,27115,27115,27080,27073,27055,27001,27143,27424,27937,-35,-7,-18,-54,142,281,513
50,3,5,12,005,Florida,Bay County,168852,168852,169257,169647,172029,174994,178860,181947,183974,405,390,2382,2965,3866,3087,2027
50,3,5,12,007,Florida,Bradford County,28520,28520,28537,28491,27141,26910,26682,26935,26926,17,-46,-1350,-231,-228,253,-9
50,3,5,12,009,Florida,Brevard County,543376,543378,544008,544456,547753,551299,557299,567934,579130,630,448,3297,3546,6000,10635,11196
50,3,5,12,011,Florida,Broward County,1748066,1748146,1753125,1787889,1816552,1840051,1865385,1887281,1909632,4979,34764,28663,23499,25334,21896,22351
50,3,5,12,013,Florida,Calhoun County,14625,14625,14633,14769,14717,14634,14510,14468,14423,8,136,-52,-83,-124,-42,-45
50,3,5,12,015,Florida,Charlotte County,159978,159968,159935,159671,162937,165018,168595,173194,178465,-33,-264,3266,2081,3577,4599,5271
50,3,5,12,017,Florida,Citrus County,141236,141236,141263,139841,139341,139063,139264,140974,143621,27,-1422,-500,-278,201,1710,2647
50,3,5,12,019,Florida,Clay County,190865,190865,191436,192375,194260,196276,199501,203383,208311,571,939,1885,2016,3225,3882,4928
50,3,5,12,021,Florida,Collier County,321520,321520,322724,327541,332332,339244,347899,356570,365136,1204,4817,4791,6912,8655,8671,8566
50,3,5,12,023,Florida,Columbia County,67531,67532,67584,67344,67949,67512,67942,68286,69299,52,-240,605,-437,430,344,1013
50,3,5,12,027,Florida,DeSoto County,34862,34862,34924,34670,34781,34641,35094,35355,35800,62,-254,111,-140,453,261,445
50,3,5,12,029,Florida,Dixie County,16422,16422,16403,16365,16074,15955,15904,16187,16300,-19,-38,-291,-119,-51,283,113
50,3,5,12,031,Florida,Duval County,864263,864263,865825,872480,880870,886873,898372,912081,926255,1562,6655,8390,6003,11499,13709,14174
50,3,5,12,033,Florida,Escambia County,297619,297619,298164,299698,304218,307782,309449,311236,315187,545,1534,4520,3564,1667,1787,3951
50,3,5,12,035,Florida,Flagler County,95696,95697,96089,97412,98605,100013,102471,105188,108310,392,1323,1193,1408,2458,2717,3122
50,3,5,12,037,Florida,Franklin County,11549,11549,11534,11493,11637,11559,11678,11749,11901,-15,-41,144,-78,119,71,152
50,3,5,12,039,Florida,Gadsden County,46389,47746,47790,47340,46574,46034,46121,46032,46006,44,-450,-766,-540,87,-89,-26
50,3,5,12,041,Florida,Gilchrist County,16939,16939,16995,16987,16886,16912,16973,17181,17212,56,-8,-101,26,61,208,31
50,3,5,12,043,Florida,Glades County,12884,12884,12938,13149,13007,13079,13439,13607,13970,54,211,-142,72,360,168,363
50,3,5,12,045,Florida,Gulf County,15863,15863,15814,15664,15669,15788,15936,15874,15990,-49,-150,5,119,148,-62,116
50,3,5,12,047,Florida,Hamilton County,14799,14799,14672,14605,14732,14344,14068,14303,14361,-127,-67,127,-388,-276,235,58
50,3,5,12,049,Florida,Hardee County,27731,27731,27740,27633,27379,27255,27264,27252,27360,9,-107,-254,-124,9,-12,108
50,3,5,12,051,Florida,Hendry County,39140,39140,39034,38873,37777,37630,38294,38890,39290,-106,-161,-1096,-147,664,596,400
50,3,5,12,053,Florida,Hernando County,172778,172775,172975,172909,173110,174019,175695,178326,182835,200,-66,201,909,1676,2631,4509
50,3,5,12,055,Florida,Highlands County,98786,98786,98664,98308,98045,97817,98085,99447,100917,-122,-356,-263,-228,268,1362,1470
